original_text,original_summary,predicted_summary,rouge_scores,cosine_similarity,bert_score,myevaluation_scores,cs_PS_OT,cs_PS_OS,keyword_overlap
coffee weak even bold flavor weak would buy coffee tastes like water,weak, good coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.03874834,0.8766218423843384,0.7916720413416624,0.6856729984283447,0.03874833136796951,0.0
amazing amazing plant received nice healthy bigger picture nicely packed mailed saturday received monday thank,amazing, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.5880339,0.894278347492218,0.8460128742456436,0.2599557042121887,0.5880337357521057,0.0
found month expiration date tasted stale several bags left case bought good anymore bought organic pretzels held better,pretty good but to go stale, stale,"{'rouge1': Score(precision=1.0, recall=0.16666666666666666, fmeasure=0.2857142857142857), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.16666666666666666, fmeasure=0.2857142857142857)}",0.6758535,0.8351882696151733,0.8064792036822692,0.31084319949150085,0.6758537292480469,0.249999999375
stuff awesome nice see functional coffee drink natural tastes great much energy drink cup morning one lunch used cup desk time lost weight energy level way highly recommend,great coffee so much energy, great taste,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.48714545,0.8346737027168274,0.7913065037607356,0.3843366503715515,0.4871453046798706,0.1999999996
would say good sugar nice vanilla smell however doubts freshness product label sugar humid though label words fuzzy made think keeping sugar quite long time,nice smell good taste, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.35755992,0.8548264503479004,0.7943729996681214,0.3238641023635864,0.3575599193572998,0.0
things amazing cannot eat less half sitting probably favorite snack right,be, love these,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.3792867,0.9054802656173706,0.8414823064208031,0.1547938585281372,0.37928667664527893,0.0
wish tasted good smells flavor actually tastes like tap water hint must refer smell surely dont taste anything,dont waste your money, it is not what expected,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.16555572,0.8485598564147949,0.7752927562594414,0.12438102066516876,0.16555550694465637,0.0
wanted good quality fresh chamomile tea one fragrant proof freshness chamomile wonderfully calming soothing,fragrant tea, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.17324856,0.8266539573669434,0.7561159680783749,0.20636215806007385,0.17324866354465485,0.0
good earth super green tea makes world best iced tea hands great hot fantastic iced drop orange slice got delicious refreshing great beverage ever tasted even tea lover love stuff,makes fantastic iced tea, great tea,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.7971704,0.8976576924324036,0.869693859565179,0.7032503485679626,0.7971705198287964,0.1999999996
coffee great strong light great way begin finish day,great coffee, great coffee,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",1.0000001,1.0,0.9999999956776748,0.8047500252723694,0.9999999403953552,0.999999995
love coffee good flavor large quantity lasts longer smaller boxes order frequently ship quickly would order,french roast coffee, best tasting coffee,"{'rouge1': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333)}",0.70985293,0.9103602766990662,0.8750139669059916,0.5919588804244995,0.7098531126976013,0.1999999996
wife favorite tea ever dissapointed local stores stopped selling glad find amazon purchase earned lot boys,mandarin green tea, love this tea,"{'rouge1': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333)}",0.6195866,0.8424637317657471,0.8090884113124268,0.2856180667877197,0.6195864677429199,0.249999999375
item allows us convenience safe place emergency hides well pantry know whenever need,safe safe, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.1950699,0.8871991038322449,0.8121340829133987,0.2003406584262848,0.19506984949111938,0.0
tea made quality ingredients wonderful mint flavor strong makes great iced tea,quality flavor, love this tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.33127803,0.8691481351852417,0.8054227793216706,0.5742249488830566,0.3312779664993286,0.0
tea good package late flimsy box inside plastic bag needless say box many tea bags poor packaging,good tea lousy package, not what expected,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.0739409,0.8468893766403198,0.7673763011395931,0.11436359584331512,0.07394088804721832,0.0
use treats stuff treat balls dogs absolutely go crazy cals feel like giving many extra calories also like small enough perfect kong treat toys smaller,dogs love them, my dog loves these,"{'rouge1': Score(precision=0.5, recall=0.6666666666666666, fmeasure=0.5714285714285715), 'rouge2': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rougeL': Score(precision=0.5, recall=0.6666666666666666, fmeasure=0.5714285714285715)}",0.6507289,0.9136424660682678,0.8678292495012284,0.4145369529724121,0.6507290005683899,0.0
best blended balsamic vinegars tried wife cannot live without sweet traditional makes much versatile try drops steak chops wonderful,high end balsamic vinegar, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.28824762,0.8239003419876099,0.7616876366734504,0.4322021007537842,0.28824755549430847,0.0
