original_text,original_summary,predicted_summary,rouge_scores,wer_scores,cosine_similarity,bert_score,myevaluation_scores,cs_PS_OT,cs_PS_OS,keyword_overlap
freshest aromatic saffron every even ups caught sniffing box tin cannot contain wonderful scent tastes good smells,highly recommended for saffron lovers, the best,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3159718,0.8429279327392578,0.7807531628012657,0.1173756867647171,0.3159717619419098,0.0
love fruit nut food bars larabar healthy snack unlike many fruit flavored bars actually taste dead fruit never tried cherry pie good,cherry, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.43836254,0.8644356727600098,0.808677487373352,0.503594696521759,0.43836259841918945,0.0
gift box perfect girl list teens seniors petite delicate goody box make hit selection bought want gifts nice selection ready wrap gift bag,perfect gift, great gift,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.85703146,0.9880703687667847,0.9592555302048182,0.49469250440597534,0.8570314049720764,0.3333333322222222
love tea refreshing especially hot summer naturally tasting clean,terrific, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.29283512,0.872388482093811,0.8056480878591538,0.75957852602005,0.2928350567817688,0.0
great amount money like taste sugar free though ordering regular kind,great value did not love the taste, good stuff,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.2144339,0.8428564667701721,0.7735811936855316,0.36045682430267334,0.21443390846252441,0.0
needed something fill breakfast lunch job tastes great,great breakfast bar, great product,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.28910923,0.8810614943504333,0.820692997258033,0.2150776982307434,0.28910931944847107,0.249999999375
coffee lot like green mountain nantucket blend like like generally gm product costs less sale,pretty good, good coffee,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",1.0,0.3077028,0.8961324095726013,0.8380583610797382,0.4076777696609497,0.3077027499675751,0.3333333322222222
bought hoping make staple family diet received noticed eden foods label says beans processed equipment wheat feel safe using beans family since gluten intolerance sensitivity,not gluten wheat free, good product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.20018974,0.8424257636070251,0.7721964627504349,0.3519350290298462,0.20018965005874634,0.0
time received product packages melted thrown away everything bag melted together,melted, melted,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,0.99999994,1.0000001192092896,1.0000000986437103,0.6172466278076172,0.9999998807907104,0.9999999900000002
searching everywhere locally putting elated find amazon pudding mother made chocolate pies tradition continues thank much amazon,pudding, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.31216508,0.8923559784889221,0.8249719426035881,0.2827918529510498,0.31216517090797424,0.0
like format coffee always tastes fresh great recently ordered another count would recommend coffee anyone,always smells like fresh coffee, good coffee,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.8,0.7263662,0.8866786956787109,0.8538564699804896,0.7478481531143188,0.7263663411140442,0.16666666638888888
nice aroma tasty crema smooth coffee coffee shakes follow even shots espresso mornings,great coffee, great coffee,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0000001,1.0,0.9999999956776748,0.7086691856384277,0.9999999403953552,0.999999995
maybe location care honey actually smells quite bitter acidic taste better sweet aftertaste burns back throat totally different domestic honey buy better choices sure,will stick to, worst ever,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.058631815,0.8451040387153625,0.764697860851884,0.08591260015964508,0.05863180011510849,0.0
great substitute pasta calories eat want since flavor season asian italian seasoning toss cooked seasoned chicken pork ground beef,shirataki noodles, best gluten free pasta,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.5484881,0.8130342364311218,0.7701249742507935,0.6218918561935425,0.5484880208969116,0.0
drink times per day morning regular coffee taste like decaf artificial taste decaf also smells great,best decaf, good coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.19442263,0.890242874622345,0.8148281745612622,0.5764257907867432,0.1944226771593094,0.0
high fiber high protein use supplement daily protein intake vegetarian highly recommended really good mixing go lean crunch,eat it every day, great for kids,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.21045391,0.8437522053718567,0.7741087555885315,0.1114201694726944,0.21045386791229248,0.0
ordered pasta friend gluten intolerant gluten free ate really liked looking something gluten free keep looking,great pasta not gluten free, great gluten free pasta,"{'rouge1': Score(precision=1.0, recall=0.8, fmeasure=0.888888888888889), 'rouge2': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575), 'rougeL': Score(precision=0.75, recall=0.6, fmeasure=0.6666666666666665)}",0.6,0.9349126,0.9434784650802612,0.9445745145524567,0.785160481929779,0.9349128007888794,0.9999999975
got price primarily taste great picks bit really much drink two feel jittery wish extra strength came packs price would awesome great product caffeine junkie like,great value not very strong, great product,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.8,0.52317864,0.8571947813034058,0.815597803573932,0.4392929673194885,0.5231785774230957,0.249999999375
foods using hydrogenated oils come add however trans fat cookies might taste cannot worth,oil fat very bad, not good,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.28741,0.8820754289627075,0.8139865854382515,0.19493316113948822,0.2874099910259247,0.0
one dog fav glad get amazon,my puppy loves these, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.34933162,0.8557384610176086,0.7946178302168846,0.29544752836227417,0.34933164715766907,0.0
took trip bar runs good gluten eating friends family packed snacks every morning yum,great energy bar, good but not great,"{'rouge1': Score(precision=0.25, recall=0.3333333333333333, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.3333333333333333, fmeasure=0.28571428571428575)}",1.3333333333333333,0.208514,0.8111746311187744,0.7521531504205125,0.12617267668247223,0.2085140347480774,0.249999999375
absolutely delicious ranks right tuna excitement category year old cat wish organic,so says my spoiled cat, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.116840705,0.831087589263916,0.7561576828360558,0.3905368149280548,0.11684074997901917,0.0
product one month use date bottles lot try use month still one best products used,very good product, great product,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.8801762,0.9316304922103882,0.9100797676706767,0.4074609875679016,0.8801760673522949,0.3333333322222222
product okay words edible reasonably priced however greasy care greasy foods first time ever purchased greasy jerky think grandchildren liked better ate however purchasing personal consumption future,disappointed, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.35153905,0.8977462649345398,0.8325793820619584,0.27920734882354736,0.3515391945838928,0.0
finally flavored cups body flavors week gloria jeans butter toffee medium body flavor always buy cups amazon quick service great prices thanks,finally, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.17663345,0.8746885657310486,0.7995840546488762,0.522745668888092,0.17663350701332092,0.0
delicious healthy snack gives different ordinary fruit go bad like fresh fruit would purchase,delicious, yummy,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.704764,0.8397856950759888,0.8051406103372574,0.4196576476097107,0.7047640681266785,0.0
tried many varieties bbq chips hands best market salty greasy great crispy crunch plenty good bbq flavor hint sweetness brands fall short every bag mouth delicious st,best buy in bbq chips, good chips,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.8,0.73322827,0.8752619028091431,0.8450616869806453,0.5882953405380249,0.7332282066345215,0.1999999996
coffee weak even bold flavor weak would buy coffee tastes like water,weak, weak coffee,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}",1.0,0.4352277,0.8700878024101257,0.8285449647153442,0.83833909034729,0.43522775173187256,0.4999999975
amazing amazing plant received nice healthy bigger picture nicely packed mailed saturday received monday thank,amazing, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.5880339,0.894278347492218,0.8460128784179688,0.2599557936191559,0.5880337953567505,0.0
found month expiration date tasted stale several bags left case bought good anymore bought organic pretzels held better,pretty good but to go stale, stale,"{'rouge1': Score(precision=1.0, recall=0.16666666666666666, fmeasure=0.2857142857142857), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.16666666666666666, fmeasure=0.2857142857142857)}",0.8333333333333334,0.6758535,0.8351882696151733,0.8064792036822692,0.31084319949150085,0.6758537292480469,0.249999999375
stuff awesome nice see functional coffee drink natural tastes great much energy drink cup morning one lunch used cup desk time lost weight energy level way highly recommend,great coffee so much energy, great coffee,"{'rouge1': Score(precision=1.0, recall=0.4, fmeasure=0.5714285714285715), 'rouge2': Score(precision=1.0, recall=0.25, fmeasure=0.4), 'rougeL': Score(precision=1.0, recall=0.4, fmeasure=0.5714285714285715)}",0.6,0.8965535,0.8912985324859619,0.8799274044853959,0.6535458564758301,0.8965532183647156,0.49999999875
would say good sugar nice vanilla smell however doubts freshness product label sugar humid though label words fuzzy made think keeping sugar quite long time,nice smell good taste, very good,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.75,0.49692518,0.8749759197235107,0.8297630816510574,0.2716672122478485,0.4969250559806824,0.249999999375
things amazing cannot eat less half sitting probably favorite snack right,be, yummy,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.20945981,0.8392351269721985,0.7699737989902496,0.4583923816680908,0.20945978164672852,0.0
wish tasted good smells flavor actually tastes like tap water hint must refer smell surely dont taste anything,dont waste your money, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.37398046,0.8279199004173279,0.7713065427541733,0.24598370492458344,0.37398046255111694,0.0
wanted good quality fresh chamomile tea one fragrant proof freshness chamomile wonderfully calming soothing,fragrant tea, good tea,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.80549157,0.9122769236564636,0.8874336325788951,0.6832931041717529,0.8054914474487305,0.3333333322222222
good earth super green tea makes world best iced tea hands great hot fantastic iced drop orange slice got delicious refreshing great beverage ever tasted even tea lover love stuff,makes fantastic iced tea, great tasting tea,"{'rouge1': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575)}",0.75,0.78010535,0.8870989084243774,0.8579964005863779,0.7017764449119568,0.780105471611023,0.16666666638888888
coffee great strong light great way begin finish day,great coffee, great coffee,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0000001,1.0,0.9999999956776748,0.8047500252723694,0.9999999403953552,0.999999995
love coffee good flavor large quantity lasts longer smaller boxes order frequently ship quickly would order,french roast coffee, great coffee,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.73625815,0.9416995048522949,0.9065676456502335,0.5765042901039124,0.7362584471702576,0.249999999375
wife favorite tea ever dissapointed local stores stopped selling glad find amazon purchase earned lot boys,mandarin green tea, great tea,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.694909,0.870728611946106,0.8397993790915863,0.2588299512863159,0.6949089765548706,0.249999999375
item allows us convenience safe place emergency hides well pantry know whenever need,safe safe, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.1950699,0.8871991038322449,0.8121340870857239,0.20034077763557434,0.19506990909576416,0.0
tea made quality ingredients wonderful mint flavor strong makes great iced tea,quality flavor, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.4573264,0.9068303108215332,0.8481601285934449,0.7204265594482422,0.45732641220092773,0.0
tea good package late flimsy box inside plastic bag needless say box many tea bags poor packaging,good tea lousy package, not as advertised,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.10087174,0.8429282903671265,0.7656964811682702,0.1356744021177292,0.10087171196937561,0.0
use treats stuff treat balls dogs absolutely go crazy cals feel like giving many extra calories also like small enough perfect kong treat toys smaller,dogs love them, my dog loves these,"{'rouge1': Score(precision=0.5, recall=0.6666666666666666, fmeasure=0.5714285714285715), 'rouge2': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rougeL': Score(precision=0.5, recall=0.6666666666666666, fmeasure=0.5714285714285715)}",1.3333333333333333,0.6507289,0.9136424660682678,0.8678292495012284,0.4145370125770569,0.6507290005683899,0.0
