original_text,original_summary,predicted_summary,rouge_scores,cosine_similarity,bert_score,myevaluation_scores,cs_PS_OT,cs_PS_OS,keyword_overlap
coffee lot like green mountain nantucket blend like like generally gm product costs less sale,pretty good, good coffee,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.3077028,0.8961324095726013,0.8380583610797382,0.4076777994632721,0.3077027499675751,0.3333333322222222
bought hoping make staple family diet received noticed eden foods label says beans processed equipment wheat feel safe using beans family since gluten intolerance sensitivity,not gluten wheat free, good product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.20018974,0.8424257636070251,0.7721964627504349,0.3519350290298462,0.20018965005874634,0.0
time received product packages melted thrown away everything bag melted together,melted, not as good as the,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.18334481,0.8514704704284668,0.7791575549542904,0.024560213088989258,0.1833447366952896,0.0
searching everywhere locally putting elated find amazon pudding mother made chocolate pies tradition continues thank much amazon,pudding, the best,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.15332103,0.8893979787826538,0.8111906570196152,0.08431953191757202,0.15332108736038208,0.0
like format coffee always tastes fresh great recently ordered another count would recommend coffee anyone,always smells like fresh coffee, great coffee,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.72771615,0.8848034739494324,0.8522632443821543,0.7646095752716064,0.7277159690856934,0.16666666638888888
nice aroma tasty crema smooth coffee coffee shakes follow even shots espresso mornings,great coffee, great coffee,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",1.0000001,1.0,0.9999999956776748,0.7086691856384277,0.9999999403953552,0.999999995
maybe location care honey actually smells quite bitter acidic taste better sweet aftertaste burns back throat totally different domestic honey buy better choices sure,will stick to, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.33330512,0.8723533749580383,0.8084493917226792,0.20324309170246124,0.3333050608634949,0.0
great substitute pasta calories eat want since flavor season asian italian seasoning toss cooked seasoned chicken pork ground beef,shirataki noodles, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.2150723,0.7686877250671387,0.7068740159273148,0.12447680532932281,0.21507233381271362,0.0
drink times per day morning regular coffee taste like decaf artificial taste decaf also smells great,best decaf, good cup of tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.20506042,0.8337505459785461,0.764729721993208,0.44478172063827515,0.2050604373216629,0.0
high fiber high protein use supplement daily protein intake vegetarian highly recommended really good mixing go lean crunch,eat it every day, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.40370268,0.8370808362960815,0.781631944179535,0.40747708082199097,0.4037027359008789,0.0
ordered pasta friend gluten intolerant gluten free ate really liked looking something gluten free keep looking,great pasta not gluten free, gluten free bread,"{'rouge1': Score(precision=0.6666666666666666, recall=0.4, fmeasure=0.5), 'rouge2': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rougeL': Score(precision=0.6666666666666666, recall=0.4, fmeasure=0.5)}",0.62471366,0.879244327545166,0.8470498467443792,0.6229609251022339,0.6247135996818542,0.3999999992
got price primarily taste great picks bit really much drink two feel jittery wish extra strength came packs price would awesome great product caffeine junkie like,great value not very strong, great taste,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.30222756,0.8521822690963745,0.7956199753096954,0.5417380332946777,0.30222761631011963,0.249999999375
foods using hydrogenated oils come add however trans fat cookies might taste cannot worth,oil fat very bad, not too sweet,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.17473897,0.8594788908958435,0.7857627362012863,0.3250449299812317,0.1747390627861023,0.0
one dog fav glad get amazon,my puppy loves these, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.34933162,0.8557384610176086,0.7946178385615349,0.29544758796691895,0.3493317663669586,0.0
took trip bar runs good gluten eating friends family packed snacks every morning yum,great energy bar, great tasting,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.41623676,0.8735714554786682,0.8228508934191124,0.43695294857025146,0.41623690724372864,0.249999999375
absolutely delicious ranks right tuna excitement category year old cat wish organic,so says my spoiled cat, my cat loves it,"{'rouge1': Score(precision=0.5, recall=0.4, fmeasure=0.4444444444444445), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.4, fmeasure=0.4444444444444445)}",0.6188941,0.8841555118560791,0.8465625393203157,0.5233158469200134,0.6188939809799194,0.249999999375
product one month use date bottles lot try use month still one best products used,very good product, good product,"{'rouge1': Score(precision=1.0, recall=0.6666666666666666, fmeasure=0.8), 'rouge2': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rougeL': Score(precision=1.0, recall=0.6666666666666666, fmeasure=0.8)}",0.95199364,0.9309235215187073,0.9344707284857879,0.43132734298706055,0.9519937038421631,0.999999995
product okay words edible reasonably priced however greasy care greasy foods first time ever purchased greasy jerky think grandchildren liked better ate however purchasing personal consumption future,disappointed, not as advertised,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.27696282,0.8517548441886902,0.7859667611122131,0.16565167903900146,0.27696287631988525,0.0
finally flavored cups body flavors week gloria jeans butter toffee medium body flavor always buy cups amazon quick service great prices thanks,finally, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.17663345,0.8746885657310486,0.7995840546488762,0.522745668888092,0.17663350701332092,0.0
delicious healthy snack gives different ordinary fruit go bad like fresh fruit would purchase,delicious, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.6536313,0.8680264949798584,0.8269780468940735,0.5726295113563538,0.6536314487457275,0.0
tried many varieties bbq chips hands best market salty greasy great crispy crunch plenty good bbq flavor hint sweetness brands fall short every bag mouth delicious st,best buy in bbq chips, great chips,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.7234374,0.8752355575561523,0.8443526342987224,0.5873820185661316,0.7234376072883606,0.1999999996
coffee weak even bold flavor weak would buy coffee tastes like water,weak, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.40116507,0.8970509171485901,0.835427388548851,0.22970327734947205,0.4011651873588562,0.0
amazing amazing plant received nice healthy bigger picture nicely packed mailed saturday received monday thank,amazing, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.5880339,0.894278347492218,0.8460128867626191,0.2599557638168335,0.58803391456604,0.0
found month expiration date tasted stale several bags left case bought good anymore bought organic pretzels held better,pretty good but to go stale, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.54687524,0.8657439947128296,0.8174508619308472,0.06201309710741043,0.5468752384185791,0.0
stuff awesome nice see functional coffee drink natural tastes great much energy drink cup morning one lunch used cup desk time lost weight energy level way highly recommend,great coffee so much energy, great taste,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.48714545,0.8346737027168274,0.7913065037607356,0.38433659076690674,0.4871453046798706,0.1999999996
would say good sugar nice vanilla smell however doubts freshness product label sugar humid though label words fuzzy made think keeping sugar quite long time,nice smell good taste, good but not great,"{'rouge1': Score(precision=0.25, recall=0.25, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.25, fmeasure=0.25)}",0.36868078,0.8215785622596741,0.7712283581971332,0.33518439531326294,0.3686807453632355,0.1999999996
things amazing cannot eat less half sitting probably favorite snack right,be, yummy,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.20945981,0.8392351269721985,0.7699737989902496,0.4583923816680908,0.20945978164672852,0.0
wish tasted good smells flavor actually tastes like tap water hint must refer smell surely dont taste anything,dont waste your money, not so good,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.33279037,0.8290932774543762,0.769479284286499,0.17582617700099945,0.3327904939651489,0.0
wanted good quality fresh chamomile tea one fragrant proof freshness chamomile wonderfully calming soothing,fragrant tea, tea,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.8504691,0.8005273938179016,0.7950075005734986,0.6088786125183105,0.8504692316055298,0.4999999975
good earth super green tea makes world best iced tea hands great hot fantastic iced drop orange slice got delicious refreshing great beverage ever tasted even tea lover love stuff,makes fantastic iced tea, great tea,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.7971704,0.8976576924324036,0.8696938553928538,0.7032504081726074,0.7971704602241516,0.1999999996
coffee great strong light great way begin finish day,great coffee, great coffee,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",1.0000001,1.0,0.9999999956776748,0.8047500252723694,0.9999999403953552,0.999999995
love coffee good flavor large quantity lasts longer smaller boxes order frequently ship quickly would order,french roast coffee, great coffee,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.73625815,0.9416995048522949,0.9065676456502335,0.5765042901039124,0.7362584471702576,0.249999999375
wife favorite tea ever dissapointed local stores stopped selling glad find amazon purchase earned lot boys,mandarin green tea, best tea ever,"{'rouge1': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333)}",0.6214751,0.8310214281082153,0.7974225339769526,0.22280456125736237,0.6214749813079834,0.1999999996
item allows us convenience safe place emergency hides well pantry know whenever need,safe safe, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.1950699,0.8871991038322449,0.8121340829133987,0.2003406584262848,0.19506984949111938,0.0
tea made quality ingredients wonderful mint flavor strong makes great iced tea,quality flavor, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.4573264,0.9068303108215332,0.8481601285934449,0.7204265594482422,0.45732641220092773,0.0
tea good package late flimsy box inside plastic bag needless say box many tea bags poor packaging,good tea lousy package, not what expected,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.0739409,0.8468893766403198,0.7673763021826744,0.11436362564563751,0.07394090294837952,0.0
use treats stuff treat balls dogs absolutely go crazy cals feel like giving many extra calories also like small enough perfect kong treat toys smaller,dogs love them, my dogs love them,"{'rouge1': Score(precision=0.75, recall=1.0, fmeasure=0.8571428571428571), 'rouge2': Score(precision=0.6666666666666666, recall=1.0, fmeasure=0.8), 'rougeL': Score(precision=0.75, recall=1.0, fmeasure=0.8571428571428571)}",0.92300165,0.9344014525413513,0.9355714224269043,0.3136599063873291,0.9230016469955444,0.999999995
best blended balsamic vinegars tried wife cannot live without sweet traditional makes much versatile try drops steak chops wonderful,high end balsamic vinegar, best ever,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.17734712,0.8042707443237305,0.7362579727172851,0.270951509475708,0.17734718322753906,0.0
put bran create raisin bran fiber store bought raisin bran result delicious,great with all bran, great cereal,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.41027048,0.8623456954956055,0.8148300575876689,0.38799747824668884,0.41027045249938965,0.3333333322222222
